date,rainfall
18-12-2016,0.0
19-12-2016,0.0
20-12-2016,1.8
21-12-2016,2.1
22-12-2016,3.8
23-12-2016,7.0
24-12-2016,0.4
25-12-2016,6.2
26-12-2016,8.2
27-12-2016,0.2
28-12-2016,10.8
29-12-2016,24.4
30-12-2016,0.0
31-12-2016,0.0
01-01-2017,0.0
02-01-2017,0.0
03-01-2017,0.0
04-01-2017,0.0
05-01-2017,11.4
06-01-2017,4.8
07-01-2017,33.2
08-01-2017,0.8
09-01-2017,0.0
10-01-2017,0.0
11-01-2017,0.0
12-01-2017,0.4
13-01-2017,48.8
14-01-2017,0.0
15-01-2017,0.0
16-01-2017,1.0
17-01-2017,1.4
18-01-2017,0.0
19-01-2017,0.0
20-01-2017,59.4
21-01-2017,0.0
22-01-2017,7.8
23-01-2017,0.0
24-01-2017,0.0
25-01-2017,0.3
26-01-2017,33.9
27-01-2017,33.9
28-01-2017,0.0
29-01-2017,81.2
30-01-2017,6.7
31-01-2017,0.0
01-02-2017,0.0
02-02-2017,0.0
03-02-2017,18.0
04-02-2017,0.0
05-02-2017,10.1
06-02-2017,16.9
07-02-2017,16.9
08-02-2017,0.0
09-02-2017,0.0
10-02-2017,0.0
11-02-2017,0.0
12-02-2017,0.0
13-02-2017,2.8
14-02-2017,0.3
15-02-2017,0.0
16-02-2017,43.6
17-02-2017,0.8
18-02-2017,20.8
19-02-2017,79.7
20-02-2017,9.4
21-02-2017,0.0
22-02-2017,0.8
23-02-2017,0.1
24-02-2017,1.6
25-02-2017,27.9
26-02-2017,0.4
27-02-2017,0.9
28-02-2017,8.4
01-03-2017,20.9
02-03-2017,0.8
03-03-2017,8.3
04-03-2017,0.8
05-03-2017,7.6
06-03-2017,3.5
07-03-2017,0.0
08-03-2017,0.7
09-03-2017,0.0
10-03-2017,0.0
11-03-2017,0.0
12-03-2017,0.0
13-03-2017,23.4
14-03-2017,6.8
15-03-2017,0.0
16-03-2017,0.0
17-03-2017,0.0
18-03-2017,21.3
19-03-2017,2.4
20-03-2017,14.2
21-03-2017,19.6
22-03-2017,0.4
23-03-2017,1.7
24-03-2017,4.3
25-03-2017,5.4
26-03-2017,5.4
27-03-2017,0.0
28-03-2017,0.0
29-03-2017,4.8
30-03-2017,8.2
31-03-2017,0.8
01-04-2017,0.3
02-04-2017,1.7
03-04-2017,1.8
04-04-2017,0.0
05-04-2017,10.0
06-04-2017,12.3
07-04-2017,8.1
08-04-2017,0.0
09-04-2017,0.0
10-04-2017,5.9
11-04-2017,10.3
12-04-2017,4.8
13-04-2017,29.2
14-04-2017,29.2
15-04-2017,0.0
16-04-2017,7.2
17-04-2017,15.0
18-04-2017,0.0
19-04-2017,6.3
20-04-2017,0.0
21-04-2017,0.0
22-04-2017,7.3
23-04-2017,4.2
24-04-2017,55.6
25-04-2017,55.6
26-04-2017,1.9
27-04-2017,15.0
28-04-2017,27.6
29-04-2017,0.2
30-04-2017,2.2
01-05-2017,2.2
02-05-2017,2.2
03-05-2017,3.0
04-05-2017,0.0
05-05-2017,26.7
06-05-2017,0.0
07-05-2017,31.2
08-05-2017,1.3
09-05-2017,0.0
10-05-2017,0.0
11-05-2017,51.1
12-05-2017,10.0
13-05-2017,4.4
14-05-2017,22.4
15-05-2017,0.0
16-05-2017,0.0
17-05-2017,39.2
18-05-2017,0.2
19-05-2017,21.2
20-05-2017,1.0
21-05-2017,2.6
22-05-2017,0.0
23-05-2017,0.0
24-05-2017,0.0
25-05-2017,34.2
26-05-2017,34.2
27-05-2017,34.2
28-05-2017,0.3
29-05-2017,0.0
30-05-2017,0.0
31-05-2017,0.0
01-06-2017,0.0
02-06-2017,20.8
03-06-2017,2.1
04-06-2017,2.1
05-06-2017,0.0
06-06-2017,0.0
07-06-2017,0.0
08-06-2017,0.0
09-06-2017,0.0
10-06-2017,0.0
11-06-2017,0.0
12-06-2017,0.0
13-06-2017,0.0
14-06-2017,0.0
15-06-2017,0.0
16-06-2017,0.0
17-06-2017,0.0
18-06-2017,0.0
19-06-2017,0.4
20-06-2017,19.1
21-06-2017,19.1
22-06-2017,0.7
23-06-2017,0.7
24-06-2017,0.2
25-06-2017,0.2
26-06-2017,0.0
27-06-2017,0.0
28-06-2017,0.2
29-06-2017,0.0
30-06-2017,1.5
01-07-2017,9.6
02-07-2017,5.8
03-07-2017,5.8
04-07-2017,0.0
05-07-2017,0.0
06-07-2017,32.0
07-07-2017,19.0
08-07-2017,0.0
09-07-2017,46.8
10-07-2017,30.0
11-07-2017,5.4
12-07-2017,0.0
13-07-2017,29.0
14-07-2017,7.4
15-07-2017,1.1
16-07-2017,1.1
17-07-2017,0.4
18-07-2017,3.3
19-07-2017,31.0
20-07-2017,0.0
21-07-2017,0.5
22-07-2017,0.0
23-07-2017,0.0
24-07-2017,0.0
25-07-2017,0.0
26-07-2017,0.0
27-07-2017,0.0
28-07-2017,0.0
29-07-2017,0.0
30-07-2017,0.0
31-07-2017,0.0
01-08-2017,0.0
02-08-2017,1.0
03-08-2017,1.0
04-08-2017,0.0
05-08-2017,0.0
06-08-2017,0.0
07-08-2017,47.2
08-08-2017,3.8
09-08-2017,0.9
10-08-2017,1.9
11-08-2017,8.4
12-08-2017,8.0
13-08-2017,17.0
14-08-2017,1.2
15-08-2017,11.8
16-08-2017,0.0
17-08-2017,55.8
18-08-2017,0.0
19-08-2017,0.0
20-08-2017,0.0
21-08-2017,0.0
22-08-2017,38.8
23-08-2017,4.9
24-08-2017,0.0
25-08-2017,2.2
26-08-2017,20.8
27-08-2017,0.2
28-08-2017,0.8
29-08-2017,42.2
30-08-2017,19.4
31-08-2017,1.8
01-09-2017,8.0
02-09-2017,8.0
03-09-2017,18.4
04-09-2017,3.6
05-09-2017,17.8
06-09-2017,11.3
07-09-2017,128.8
08-09-2017,1.4
09-09-2017,1.4
10-09-2017,4.0
11-09-2017,21.8
12-09-2017,17.8
13-09-2017,40.9
14-09-2017,0.0
15-09-2017,0.0
16-09-2017,3.8
17-09-2017,39.8
18-09-2017,35.6
19-09-2017,13.8
20-09-2017,0.0
21-09-2017,0.0
22-09-2017,0.0
23-09-2017,0.0
24-09-2017,44.8
25-09-2017,0.0
26-09-2017,0.0
27-09-2017,0.0
28-09-2017,0.3
29-09-2017,0.5
30-09-2017,0.0
01-10-2017,0.0
02-10-2017,17.2
03-10-2017,0.0
04-10-2017,29.6
05-10-2017,15.0
06-10-2017,7.8
07-10-2017,0.0
08-10-2017,24.0
09-10-2017,0.0
10-10-2017,20.0
11-10-2017,53.8
12-10-2017,3.6
13-10-2017,2.5
14-10-2017,4.8
15-10-2017,7.4
16-10-2017,7.4
17-10-2017,0.3
18-10-2017,20.3
19-10-2017,0.0
20-10-2017,0.0
21-10-2017,18.4
22-10-2017,0.0
23-10-2017,0.0
24-10-2017,0.1
25-10-2017,24.0
26-10-2017,1.9
27-10-2017,1.0
28-10-2017,39.2
29-10-2017,0.0
30-10-2017,1.3
31-10-2017,3.9
01-11-2017,10.1
02-11-2017,5.8
03-11-2017,5.8
04-11-2017,7.7
05-11-2017,30.0
06-11-2017,30.0
07-11-2017,30.0
08-11-2017,0.7
09-11-2017,57.9
10-11-2017,8.9
11-11-2017,2.4
12-11-2017,2.7
13-11-2017,29.3
14-11-2017,0.0
15-11-2017,0.0
16-11-2017,15.2
17-11-2017,0.0
18-11-2017,19.9
19-11-2017,0.0
20-11-2017,0.0
21-11-2017,14.2
22-11-2017,14.2
23-11-2017,18.0
24-11-2017,1.0
25-11-2017,17.0
26-11-2017,7.0
27-11-2017,62.5
28-11-2017,4.8
29-11-2017,4.8
30-11-2017,1.5
01-12-2017,1.5
02-12-2017,0.0
03-12-2017,24.0
04-12-2017,24.0
05-12-2017,0.0
06-12-2017,18.0
07-12-2017,0.1
08-12-2017,0.1
09-12-2017,14.1
10-12-2017,0.1
11-12-2017,8.0
12-12-2017,17.3
13-12-2017,1.3
14-12-2017,1.3
15-12-2017,1.3
16-12-2017,0.0
17-12-2017,0.0
18-12-2017,1.2
19-12-2017,2.6
20-12-2017,2.6
21-12-2017,2.6
22-12-2017,0.0
23-12-2017,0.0
24-12-2017,0.0
25-12-2017,0.0
26-12-2017,0.0
27-12-2017,14.3
28-12-2017,11.9
29-12-2017,11.9
30-12-2017,11.9
31-12-2017,4.5
01-01-2018,29.0
02-01-2018,29.0
03-01-2018,29.0
04-01-2018,11.8
05-01-2018,0.1
06-01-2018,0.3
07-01-2018,57.7
08-01-2018,57.7
09-01-2018,40.0
10-01-2018,10.3
11-01-2018,26.0
12-01-2018,14.0
13-01-2018,0.8
14-01-2018,15.0
15-01-2018,0.0
16-01-2018,0.0
17-01-2018,0.0
18-01-2018,24.0
19-01-2018,25.4
20-01-2018,3.1
21-01-2018,3.1
22-01-2018,1.5
23-01-2018,2.4
24-01-2018,2.4
25-01-2018,0.0
26-01-2018,12.4
27-01-2018,7.8
28-01-2018,6.2
29-01-2018,0.0
30-01-2018,21.1
31-01-2018,0.0
01-02-2018,0.0
02-02-2018,2.6
03-02-2018,1.0
04-02-2018,1.0
05-02-2018,153.4
06-02-2018,16.2
07-02-2018,2.0
08-02-2018,2.0
09-02-2018,0.0
10-02-2018,0.0
11-02-2018,0.0
12-02-2018,0.0
13-02-2018,0.8
14-02-2018,0.0
15-02-2018,0.0
16-02-2018,12.0
17-02-2018,0.0
18-02-2018,0.0
19-02-2018,0.0
20-02-2018,0.0
21-02-2018,0.0
22-02-2018,1.5
23-02-2018,8.8
24-02-2018,14.8
25-02-2018,1.5
26-02-2018,0.7
27-02-2018,1.2
28-02-2018,5.6
01-03-2018,4.0
02-03-2018,10.0
03-03-2018,1.4
04-03-2018,0.2
05-03-2018,0.0
06-03-2018,0.6
07-03-2018,32.8
08-03-2018,10.0
09-03-2018,0.0
10-03-2018,0.0
11-03-2018,5.0
12-03-2018,3.1
13-03-2018,108.8
14-03-2018,0.0
15-03-2018,0.0
16-03-2018,2.2
17-03-2018,26.0
18-03-2018,0.0
19-03-2018,25.7
20-03-2018,25.7
21-03-2018,0.0
22-03-2018,16.9
23-03-2018,0.0
24-03-2018,13.2
25-03-2018,32.2
26-03-2018,8.2
27-03-2018,7.6
28-03-2018,5.2
29-03-2018,34.9
30-03-2018,11.3
31-03-2018,2.4
01-04-2018,0.0
02-04-2018,4.0
03-04-2018,4.0
04-04-2018,0.0
05-04-2018,31.8
06-04-2018,0.7
07-04-2018,39.5
08-04-2018,39.5
09-04-2018,0.0
10-04-2018,0.0
11-04-2018,0.0
12-04-2018,4.2
13-04-2018,2.7
14-04-2018,12.3
15-04-2018,23.0
16-04-2018,23.0
17-04-2018,53.0
18-04-2018,20.1
19-04-2018,43.2
20-04-2018,34.9
21-04-2018,17.2
22-04-2018,20.2
23-04-2018,0.0
24-04-2018,0.0
25-04-2018,0.0
26-04-2018,0.0
27-04-2018,0.0
28-04-2018,0.0
29-04-2018,0.0
30-04-2018,0.0
01-05-2018,0.0
02-05-2018,0.2
03-05-2018,0.0
04-05-2018,8.0
05-05-2018,0.0
06-05-2018,0.6
07-05-2018,2.0
08-05-2018,2.4
09-05-2018,7.4
10-05-2018,0.0
11-05-2018,0.0
12-05-2018,0.0
13-05-2018,30.5
14-05-2018,0.2
15-05-2018,8.6
16-05-2018,49.2
17-05-2018,11.8
18-05-2018,11.8
19-05-2018,2.6
20-05-2018,8.8
21-05-2018,0.6
22-05-2018,1.6
23-05-2018,2.4
24-05-2018,16.2
25-05-2018,0.0
26-05-2018,42.2
27-05-2018,0.0
28-05-2018,130.0
29-05-2018,2.6
30-05-2018,2.6
31-05-2018,21.2
01-06-2018,0.4
02-06-2018,1.2
03-06-2018,0.0
04-06-2018,0.0
05-06-2018,0.0
06-06-2018,0.0
07-06-2018,0.0
08-06-2018,0.0
09-06-2018,0.0
10-06-2018,81.2
11-06-2018,0.0
12-06-2018,0.0
13-06-2018,0.6
14-06-2018,0.0
15-06-2018,0.0
16-06-2018,1.0
17-06-2018,0.0
18-06-2018,0.0
19-06-2018,0.0
20-06-2018,0.0
21-06-2018,0.0
22-06-2018,0.0
23-06-2018,0.8
24-06-2018,0.3
25-06-2018,15.2
26-06-2018,37.0
27-06-2018,0.4
28-06-2018,3.2
29-06-2018,36.2
30-06-2018,36.2
01-07-2018,9.2
02-07-2018,1.9
03-07-2018,23.0
04-07-2018,22.2
05-07-2018,2.4
06-07-2018,0.0
07-07-2018,0.0
08-07-2018,0.0
09-07-2018,0.0
10-07-2018,0.0
11-07-2018,0.0
12-07-2018,0.0
13-07-2018,0.0
14-07-2018,0.0
15-07-2018,0.0
16-07-2018,0.0
17-07-2018,0.0
18-07-2018,0.0
19-07-2018,0.0
20-07-2018,0.0
21-07-2018,0.0
22-07-2018,10.2
23-07-2018,0.0
24-07-2018,0.0
25-07-2018,0.0
26-07-2018,48.8
27-07-2018,0.3
28-07-2018,0.0
29-07-2018,51.6
30-07-2018,0.6
31-07-2018,3.4
01-08-2018,70.0
02-08-2018,11.8
03-08-2018,0.0
04-08-2018,0.0
05-08-2018,0.0
06-08-2018,0.0
07-08-2018,0.0
08-08-2018,2.8
09-08-2018,4.6
10-08-2018,4.6
11-08-2018,0.0
12-08-2018,0.0
13-08-2018,0.0
14-08-2018,0.0
15-08-2018,0.0
16-08-2018,0.0
17-08-2018,0.0
18-08-2018,0.0
19-08-2018,0.0
20-08-2018,0.0
21-08-2018,0.0
22-08-2018,0.0
23-08-2018,0.0
24-08-2018,0.2
25-08-2018,0.2
26-08-2018,0.0
27-08-2018,0.0
28-08-2018,0.0
29-08-2018,2.2
30-08-2018,32.2
31-08-2018,0.0
01-09-2018,78.0
02-09-2018,7.2
03-09-2018,14.9
04-09-2018,0.0
05-09-2018,0.0
06-09-2018,2.0
07-09-2018,0.0
08-09-2018,0.0
09-09-2018,7.9
10-09-2018,0.0
11-09-2018,27.4
12-09-2018,0.5
13-09-2018,0.0
14-09-2018,0.0
15-09-2018,0.0
16-09-2018,0.0
17-09-2018,0.0
18-09-2018,0.0
19-09-2018,13.4
20-09-2018,4.0
21-09-2018,0.0
22-09-2018,0.0
23-09-2018,0.0
24-09-2018,0.0
25-09-2018,3.0
26-09-2018,16.4
27-09-2018,8.3
28-09-2018,0.0
29-09-2018,0.0
30-09-2018,0.0
01-10-2018,0.0
02-10-2018,48.8
03-10-2018,5.4
04-10-2018,0.0
05-10-2018,0.0
06-10-2018,13.2
07-10-2018,34.6
08-10-2018,24.0
09-10-2018,0.0
10-10-2018,4.0
11-10-2018,12.0
12-10-2018,4.4
13-10-2018,173.9
14-10-2018,64.2
15-10-2018,0.0
16-10-2018,0.0
17-10-2018,0.0
18-10-2018,7.2
19-10-2018,26.4
20-10-2018,6.6
21-10-2018,15.5
22-10-2018,0.0
23-10-2018,0.0
24-10-2018,0.0
25-10-2018,40.0
26-10-2018,18.5
27-10-2018,8.8
28-10-2018,0.0
29-10-2018,0.0
30-10-2018,0.0
31-10-2018,0.0
01-11-2018,0.0
02-11-2018,71.4
03-11-2018,7.2
04-11-2018,23.9
05-11-2018,12.0
06-11-2018,7.3
07-11-2018,6.4
08-11-2018,0.0
09-11-2018,23.0
10-11-2018,0.0
11-11-2018,33.5
12-11-2018,0.2
13-11-2018,7.8
14-11-2018,1.0
15-11-2018,0.0
16-11-2018,0.0
17-11-2018,48.6
18-11-2018,48.6
19-11-2018,5.0
20-11-2018,0.0
21-11-2018,22.4
22-11-2018,16.2
23-11-2018,14.6
24-11-2018,6.8
25-11-2018,8.6
26-11-2018,6.5
27-11-2018,0.0
28-11-2018,0.0
29-11-2018,0.4
30-11-2018,96.4
01-12-2018,0.0
02-12-2018,48.2
03-12-2018,0.0
04-12-2018,6.4
05-12-2018,0.0
06-12-2018,16.6
07-12-2018,11.8
08-12-2018,30.0
09-12-2018,19.6
10-12-2018,0.0
11-12-2018,16.8
12-12-2018,20.4
13-12-2018,1.6
14-12-2018,29.8
15-12-2018,0.0
16-12-2018,4.6
17-12-2018,3.6
18-12-2018,2.0
19-12-2018,6.0
20-12-2018,46.5
21-12-2018,11.4
22-12-2018,6.0
23-12-2018,0.0
24-12-2018,0.0
25-12-2018,1.6
26-12-2018,0.4
27-12-2018,5.8
28-12-2018,2.8
29-12-2018,9.6
30-12-2018,6.5
31-12-2018,14.6
01-01-2019,1.2
02-01-2019,16.0
03-01-2019,4.0
04-01-2019,0.0
05-01-2019,18.8
06-01-2019,0.0
07-01-2019,18.0
08-01-2019,11.6
09-01-2019,2.8
10-01-2019,0.0
11-01-2019,0.0
12-01-2019,0.0
13-01-2019,14.4
14-01-2019,7.8
15-01-2019,0.0
16-01-2019,0.0
17-01-2019,0.0
18-01-2019,0.8
19-01-2019,14.2
20-01-2019,8.0
21-01-2019,54.2
22-01-2019,44.2
23-01-2019,3.4
24-01-2019,3.4
25-01-2019,0.0
26-01-2019,0.0
27-01-2019,1.4
28-01-2019,0.0
29-01-2019,21.2
30-01-2019,21.6
31-01-2019,3.0
01-02-2019,0.5
02-02-2019,37.8
03-02-2019,0.2
04-02-2019,1.2
05-02-2019,9.2
06-02-2019,0.0
07-02-2019,24.2
08-02-2019,0.0
09-02-2019,0.0
10-02-2019,7.8
11-02-2019,0.0
12-02-2019,49.2
13-02-2019,4.8
14-02-2019,15.4
15-02-2019,9.4
16-02-2019,0.2
17-02-2019,41.4
18-02-2019,61.8
19-02-2019,61.8
20-02-2019,0.0
21-02-2019,70.4
22-02-2019,0.0
23-02-2019,0.0
24-02-2019,0.4
25-02-2019,21.2
26-02-2019,0.0
27-02-2019,28.2
28-02-2019,0.0
01-03-2019,78.0
02-03-2019,0.6
03-03-2019,55.2
04-03-2019,13.8
05-03-2019,0.0
06-03-2019,21.8
07-03-2019,37.0
08-03-2019,0.8
09-03-2019,31.0
10-03-2019,3.2
11-03-2019,26.4
12-03-2019,0.0
13-03-2019,0.0
14-03-2019,0.0
15-03-2019,6.6
16-03-2019,13.4
17-03-2019,0.0
18-03-2019,0.0
19-03-2019,3.8
20-03-2019,0.0
21-03-2019,0.0
22-03-2019,0.0
23-03-2019,0.0
24-03-2019,0.0
25-03-2019,0.0
26-03-2019,13.4
27-03-2019,0.0
28-03-2019,96.5
29-03-2019,21.0
30-03-2019,0.0
31-03-2019,9.0
01-04-2019,2.0
02-04-2019,41.6
03-04-2019,15.8
04-04-2019,3.4
05-04-2019,0.0
06-04-2019,0.0
07-04-2019,1.6
08-04-2019,0.0
09-04-2019,0.0
10-04-2019,0.0
11-04-2019,3.2
12-04-2019,3.2
13-04-2019,50.8
14-04-2019,9.6
15-04-2019,0.0
16-04-2019,2.6
17-04-2019,47.3
18-04-2019,0.0
19-04-2019,5.7
20-04-2019,56.2
21-04-2019,6.0
22-04-2019,0.0
23-04-2019,17.8
24-04-2019,17.8
25-04-2019,67.6
26-04-2019,2.0
27-04-2019,10.0
28-04-2019,45.0
29-04-2019,4.4
30-04-2019,0.0
01-05-2019,0.0
02-05-2019,0.4
03-05-2019,0.0
04-05-2019,0.0
05-05-2019,5.6
06-05-2019,5.6
07-05-2019,0.2
08-05-2019,0.0
09-05-2019,0.0
10-05-2019,0.0
11-05-2019,4.0
12-05-2019,0.0
13-05-2019,0.0
14-05-2019,8.0
15-05-2019,0.2
16-05-2019,0.0
17-05-2019,29.2
18-05-2019,21.2
19-05-2019,0.8
20-05-2019,9.8
21-05-2019,6.6
22-05-2019,0.2
23-05-2019,0.0
24-05-2019,0.0
25-05-2019,0.0
26-05-2019,0.0
27-05-2019,0.0
28-05-2019,0.2
29-05-2019,0.0
30-05-2019,2.4
31-05-2019,0.6
01-06-2019,0.0
02-06-2019,30.6
03-06-2019,45.2
04-06-2019,2.5
05-06-2019,0.0
06-06-2019,0.0
07-06-2019,18.0
08-06-2019,37.0
09-06-2019,2.8
10-06-2019,0.0
11-06-2019,0.0
12-06-2019,11.0
13-06-2019,3.4
14-06-2019,0.8
15-06-2019,0.0
16-06-2019,0.8
17-06-2019,0.8
18-06-2019,0.8
19-06-2019,4.8
20-06-2019,32.6
21-06-2019,0.0
22-06-2019,2.0
23-06-2019,0.0
24-06-2019,0.0
25-06-2019,0.0
26-06-2019,0.0
27-06-2019,3.3
28-06-2019,6.2
29-06-2019,0.0
30-06-2019,0.0
01-07-2019,0.0
02-07-2019,0.0
03-07-2019,0.0
04-07-2019,28.4
05-07-2019,0.0
06-07-2019,0.0
07-07-2019,0.0
08-07-2019,0.0
09-07-2019,0.0
10-07-2019,0.0
11-07-2019,0.0
12-07-2019,5.2
13-07-2019,5.2
14-07-2019,0.0
15-07-2019,0.0
16-07-2019,0.0
17-07-2019,0.0
18-07-2019,0.0
19-07-2019,0.0
20-07-2019,0.6
21-07-2019,6.4
22-07-2019,18.6
23-07-2019,0.4
24-07-2019,0.0
25-07-2019,0.0
26-07-2019,10.0
27-07-2019,0.4
28-07-2019,0.4
29-07-2019,0.0
30-07-2019,0.0
31-07-2019,0.0
01-08-2019,0.0
02-08-2019,0.0
03-08-2019,0.0
04-08-2019,0.0
05-08-2019,0.0
06-08-2019,0.0
07-08-2019,0.0
08-08-2019,0.0
09-08-2019,0.0
10-08-2019,0.0
11-08-2019,0.0
12-08-2019,0.0
13-08-2019,0.0
14-08-2019,0.0
15-08-2019,28.4
16-08-2019,14.6
17-08-2019,0.0
18-08-2019,0.0
19-08-2019,0.0
20-08-2019,0.0
21-08-2019,0.0
22-08-2019,0.0
23-08-2019,26.1
24-08-2019,0.0
25-08-2019,0.2
26-08-2019,0.2
27-08-2019,31.4
28-08-2019,32.6
29-08-2019,2.4
30-08-2019,0.0
31-08-2019,0.0
01-09-2019,13.6
02-09-2019,0.2
03-09-2019,0.0
04-09-2019,0.0
05-09-2019,0.0
06-09-2019,0.0
07-09-2019,0.0
08-09-2019,0.0
09-09-2019,0.0
10-09-2019,0.0
11-09-2019,21.4
12-09-2019,0.0
13-09-2019,0.4
14-09-2019,0.0
15-09-2019,0.0
16-09-2019,0.0
17-09-2019,0.0
18-09-2019,0.0
19-09-2019,0.0
20-09-2019,0.0
21-09-2019,0.0
22-09-2019,0.0
23-09-2019,17.2
24-09-2019,17.6
25-09-2019,0.0
26-09-2019,0.0
27-09-2019,2.0
28-09-2019,6.6
29-09-2019,15.6
30-09-2019,28.2
01-10-2019,2.0
02-10-2019,0.6
03-10-2019,9.8
04-10-2019,19.0
05-10-2019,6.4
06-10-2019,0.0
07-10-2019,0.0
08-10-2019,0.0
09-10-2019,0.0
10-10-2019,0.6
11-10-2019,0.6
12-10-2019,0.0
13-10-2019,12.0
14-10-2019,1.8
15-10-2019,2.2
16-10-2019,0.0
17-10-2019,3.0
18-10-2019,3.0
19-10-2019,1.4
20-10-2019,9.4
21-10-2019,1.8
22-10-2019,5.6
23-10-2019,17.6
24-10-2019,11.8
25-10-2019,33.4
26-10-2019,5.4
27-10-2019,5.4
28-10-2019,21.2
29-10-2019,0.2
30-10-2019,7.6
31-10-2019,0.2
01-11-2019,0.2
02-11-2019,1.0
03-11-2019,4.0
04-11-2019,35.4
05-11-2019,0.4
06-11-2019,4.0
07-11-2019,0.0
08-11-2019,0.0
09-11-2019,60.2
10-11-2019,0.2
11-11-2019,0.0
12-11-2019,0.0
13-11-2019,44.0
14-11-2019,2.4
15-11-2019,0.0
16-11-2019,0.6
17-11-2019,0.2
18-11-2019,0.0
19-11-2019,82.8
20-11-2019,0.0
21-11-2019,0.6
22-11-2019,13.8
23-11-2019,0.0
24-11-2019,0.0
25-11-2019,4.4
26-11-2019,58.0
27-11-2019,0.0
28-11-2019,25.0
29-11-2019,55.4
30-11-2019,32.0
01-12-2019,0.2
02-12-2019,8.2
03-12-2019,40.0
04-12-2019,0.0
05-12-2019,0.0
06-12-2019,16.0
07-12-2019,3.8
08-12-2019,3.0
09-12-2019,35.8
10-12-2019,1.0
11-12-2019,29.4
12-12-2019,62.6
13-12-2019,0.8
14-12-2019,0.4
15-12-2019,5.2
16-12-2019,63.2
17-12-2019,3.6
18-12-2019,14.4
19-12-2019,29.2
20-12-2019,0.0
21-12-2019,0.0
22-12-2019,32.6
23-12-2019,14.4
24-12-2019,21.0
25-12-2019,0.0
26-12-2019,1.4
27-12-2019,0.0
28-12-2019,0.2
29-12-2019,41.4
30-12-2019,41.4
31-12-2019,0.0
01-01-2020,8.6
02-01-2020,14.6
03-01-2020,14.6
04-01-2020,2.6
05-01-2020,0.4
06-01-2020,10.8
07-01-2020,10.8
08-01-2020,8.6
09-01-2020,0.0
10-01-2020,0.0
11-01-2020,33.2
12-01-2020,13.8
13-01-2020,3.8
14-01-2020,0.0
15-01-2020,0.0
16-01-2020,13.2
17-01-2020,4.0
18-01-2020,0.0
19-01-2020,32.4
20-01-2020,7.4
21-01-2020,0.2
22-01-2020,0.0
23-01-2020,1.8
24-01-2020,136.2
25-01-2020,80.8
26-01-2020,0.0
27-01-2020,2.0
28-01-2020,4.0
29-01-2020,2.2
30-01-2020,2.4
31-01-2020,17.0
01-02-2020,0.0
02-02-2020,0.0
03-02-2020,6.8
04-02-2020,1.4
05-02-2020,2.0
06-02-2020,0.2
07-02-2020,0.2
08-02-2020,0.0
09-02-2020,0.0
10-02-2020,0.2
11-02-2020,0.0
12-02-2020,9.6
13-02-2020,2.4
14-02-2020,0.0
15-02-2020,0.6
16-02-2020,44.2
17-02-2020,130.8
18-02-2020,0.0
19-02-2020,0.0
20-02-2020,28.8
21-02-2020,13.0
22-02-2020,27.6
23-02-2020,4.0
24-02-2020,1.0
25-02-2020,1.0
26-02-2020,37.2
27-02-2020,5.2
28-02-2020,3.2
29-02-2020,13.6
01-03-2020,0.0
02-03-2020,10.2
03-03-2020,26.0
04-03-2020,41.0
05-03-2020,13.2
06-03-2020,42.8
07-03-2020,0.0
08-03-2020,14.0
09-03-2020,14.0
10-03-2020,1.0
11-03-2020,0.0
12-03-2020,0.0
13-03-2020,0.0
14-03-2020,25.0
15-03-2020,0.0
16-03-2020,8.4
17-03-2020,26.0
18-03-2020,0.0
19-03-2020,16.0
20-03-2020,71.8
21-03-2020,1.2
22-03-2020,0.2
23-03-2020,0.0
24-03-2020,0.6
25-03-2020,0.0
26-03-2020,74.2
27-03-2020,1.0
28-03-2020,0.0
29-03-2020,35.0
30-03-2020,6.8
31-03-2020,2.2
01-04-2020,0.0
02-04-2020,0.0
03-04-2020,0.0
04-04-2020,0.0
05-04-2020,1.6
06-04-2020,7.8
07-04-2020,0.6
08-04-2020,0.0
09-04-2020,0.0
10-04-2020,0.0
11-04-2020,0.2
12-04-2020,24.2
13-04-2020,0.0
14-04-2020,0.0
15-04-2020,0.0
16-04-2020,0.0
17-04-2020,27.0
18-04-2020,22.4
19-04-2020,0.2
20-04-2020,0.2
21-04-2020,4.6
22-04-2020,24.2
23-04-2020,0.0
24-04-2020,0.4
25-04-2020,7.8
26-04-2020,5.8
27-04-2020,0.0
28-04-2020,8.4
29-04-2020,5.4
30-04-2020,3.2
01-05-2020,5.2
